"Facility ID","Facility Name","Certification Number","Street Address","City","State","Zip","County","Area Office","Phone","Website","Census Date","Week Difference","Week Difference Category","Bed Type","Total Capacity","Available Capacity","Category","Latitude","Longitude"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000","http://www.friedwaldcenter.com/","05/20/2020","0","0","PEDVENTCAP","9",".","1","41.149361","-74.031448"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000","http://www.friedwaldcenter.com/","05/20/2020","0","0","VENTBEDSAV","12","6","3","41.149361","-74.031448"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000","http://www.friedwaldcenter.com/","05/20/2020","0","0","ADHCPSLOTSAV","102","102","5","41.149361","-74.031448"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000","http://www.friedwaldcenter.com/","05/20/2020","0","0","DIALYSISDEN","7",".","1","41.149361","-74.031448"
"787","Friedwald Center for Rehabilitation and Nursing, LLC","4350305N","475 New Hempstead Road","New City","NY","10956","Rockland","Metropolitan Area Regional Office - New Rochelle","845-354-7000","http://www.friedwaldcenter.com/","05/20/2020","0","0","SCATTERBEDSAV","4","0","0","41.149361","-74.031448"
"797","Northern Metropolitan Residential Health Care Facility Inc","4353301N","225 Maple Avenue","Monsey","NY","10952","Rockland","Metropolitan Area Regional Office - New Rochelle","845-352-9000","http://northernmet.com/","05/20/2020","0","0","NHBEDSAV","105","15","4","41.115959","-74.066910"
"800","St Josephs Home","4401300N","950 Linden Street","Ogdensburg","NY","13669","Saint Lawrence","Central New York Regional Office","315-393-3780","http://www.stjh.org/","05/13/2020","1","1","NHBEDSAV","82","2","1","44.700283","-75.466553"
"802","United Helpers Nursing Home","4401302N","8101 State Highway 68","Ogdensburg","NY","13669","Saint Lawrence","Central New York Regional Office","315-393-0730","http://www.unitedhelpers.org/","05/20/2020","0","0","NHBEDSAV","180","17","4","44.681126","-75.517014"
"805","Highland Nursing Home Inc","4402300N","182 Highland Road","Massena","NY","13662","Saint Lawrence","Central New York Regional Office","315-769-9956","http://highlandnursinghome.com/","05/20/2020","0","0","NHBEDSAV","140","57","5","44.947311","-74.855141"
"806","Massena Rehabilitation & Nursing Center","4402304N","89 Grove Street","Massena","NY","13662","Saint Lawrence","Central New York Regional Office","315-769-2494","http://www.stregisnh.com/","04/29/2020","3","3","NHBEDSAV","160","30","5","44.923161","-74.885361"
"810","United Helpers Canton Nursing Home","4420301N","205 State Street Road","Canton","NY","13617","Saint Lawrence","Central New York Regional Office","315-386-4541","http://www.unitedhelpers.org/","05/20/2020","0","0","NHBEDSAV","96","7","3","44.612755","-75.161575"
"822","Wesley Health Care Center Inc","4501301N","131 Lawrence Street","Saratoga Springs","NY","12866","Saratoga","Capital District Regional Office","518-587-3600","http://www.thewesleycommunity.org/","05/20/2020","0","0","NHBEDSAV","342","26","5","43.088390","-73.789253"
"825","Saratoga Center for Rehab and Skilled Nursing Care","4520302N","149 Ballston Avenue","Ballston Spa","NY","12020","Saratoga","Capital District Regional Office","518-885-2288","https://chamber.saratoga.org/list/member/saratoga-center-for-rehab-and-skilled-nursing-care-8406","05/20/2020","0","0","NHBEDSAV","257","146","5","42.996357","-73.853653"
"839","Schenectady Center for Rehabilitation and Nursing","4601307N","526 Altamont Ave","Schenectady","NY","12303","Schenectady","Capital District Regional Office","518-346-6121","https://centershealthcare.com/schenectady_center/","05/20/2020","0","0","NHBEDSAV","240","13","4","42.792469","-73.933044"
"840","Catskill Regional Medical Center","5263000N","68 Bushville Road, P.O. Box 515","Harris","NY","12742","Sullivan","Metropolitan Area Regional Office - New Rochelle","845-794-3300","http://www.crmcny.org/","05/20/2020","0","0","ADHCPSLOTSAV","18","18","4","41.717999","-74.727798"
"840","Catskill Regional Medical Center","5263000N","68 Bushville Road, P.O. Box 515","Harris","NY","12742","Sullivan","Metropolitan Area Regional Office - New Rochelle","845-794-3300","http://www.crmcny.org/","05/20/2020","0","0","NHBEDSAV","64","11","4","41.717999","-74.727798"
"841","Kingsway Arms Nursing Center Inc","4601305N","323 Kings Road","Schenectady","NY","12304","Schenectady","Capital District Regional Office","518-393-4117","http://www.kingswaycommunity.com/kingsway-arms.cfm","05/20/2020","0","0","NHBEDSAV","160","8","3","42.776417","-73.911423"
"843","Baptist Health Nursing and Rehabilitation Center","4620300N","297 North Ballston Avenue","Scotia","NY","12302","Schenectady","Capital District Regional Office","518-370-4700","http://www.bapthealth.com/nursing_rehab_center.htm","05/20/2020","0","0","NHBEDSAV","262","55","5","42.836292","-73.954361"
"846","Glendale Home-Schdy Cnty Dept Social Services","4651300N","59 Hetcheltown Road","Scotia","NY","12302","Schenectady","Capital District Regional Office","518-384-3601","https://www.schenectadycounty.com/","05/20/2020","0","0","NHBEDSAV","200","7","3","42.873688","-73.908165"
"856","Grand Manor Nursing & Rehabilitation Center","7000361N","700 White Plains Road","Bronx","NY","10473","Bronx","Metropolitan Area Regional Office - New York City","718-518-8892","http://www.grandmanor.org/","05/20/2020","0","0","NHBEDSAV","240","43","5","40.819778","-73.857658"
"859","Schuyler Hospital Inc and Long Term Care Unit","4823000N","220 Steuben Street","Montour Falls","NY","14865","Schuyler","Western Regional Office - Rochester","607-535-8611","https://schuylerhospital.org/services-2/seneca-view/","05/20/2020","0","0","DIALYSISDEN","4",".","1","42.351536","-76.858627"
"859","Schuyler Hospital Inc and Long Term Care Unit","4823000N","220 Steuben Street","Montour Falls","NY","14865","Schuyler","Western Regional Office - Rochester","607-535-8611","https://schuylerhospital.org/services-2/seneca-view/","05/20/2020","0","0","NHBEDSAV","120","7","3","42.351536","-76.858627"
"863","Seneca Nursing & Rehabilitation Center, LLC","4921303N","200 Douglas Drive","Waterloo","NY","13165","Seneca","Western Regional Office - Rochester","315-539-9202","http://www.hurlbutcare.com/our-communities/seneca-nursing-and-rehabilitation-center","05/13/2020","1","1","NHBEDSAV","120","52","5","42.906406","-76.846695"
"867","Corning Center for Rehabilitation and Healthcare","5001300N","205 East First Street","Corning","NY","14830","Steuben","Western Regional Office - Rochester","607-654-2400","https://centershealthcare.com/corning_center/","05/20/2020","0","0","NHBEDSAV","104","16","4","42.139969","-77.046036"
"871","Hornell Gardens, LLC","5002302N","434 Monroe Avenue","Hornell","NY","14843","Steuben","Western Regional Office - Rochester","607-324-7740","http://www.hurlbutcare.com/our-communities/hornell-gardens","05/13/2020","1","1","NHBEDSAV","114","36","5","42.312862","-77.658585"
"875","Steuben Center for Rehabilitation and Healthcare","5022302N","7009 Rumsey Street Extension","Bath","NY","14810","Steuben","Western Regional Office - Rochester","607-776-7651","https://centershealthcare.com/steuben_center/","05/20/2020","0","0","NHBEDSAV","107","5","2","42.349094","-77.295570"
"877","Berkshire Nursing & Rehabilitation  Center","5101301N","10 Berkshire Road","W Babylon","NY","11704","Suffolk","Metropolitan Area Regional Office - Long Island","631-587-0600","http://www.berkshirenursinghome.com/","05/20/2020","0","0","NHBEDSAV","175","47","5","40.706352","-73.343933"
"881","Massapequa Center Rehabilitation & Nursing","5120302N","101 Louden Ave.","Amityville","NY","11701","Suffolk","Metropolitan Area Regional Office - Long Island","631-264-0222","http://mspqrehab.com/","05/20/2020","0","0","NHBEDSAV","320","88","5","40.684139","-73.422721"
"881","Massapequa Center Rehabilitation & Nursing","5120302N","101 Louden Ave.","Amityville","NY","11701","Suffolk","Metropolitan Area Regional Office - Long Island","631-264-0222","http://mspqrehab.com/","05/20/2020","0","0","ADHCPSLOTSAV","55","0","0","40.684139","-73.422721"
"888","Suffolk Center for Rehabilitation and Nursing","5123305N","25 Schoenfeld Blvd","Patchogue","NY","11772","Suffolk","Metropolitan Area Regional Office - Long Island","631-289-7700","http://www.suffolkrehab.com/","05/20/2020","0","0","NHBEDSAV","120","28","5","40.768742","-72.995651"
"892","San Simeon By the Sound Center for Nursing&Rehabilitation","5127302N","61700 Route 48, PO Box 2122","Greenport","NY","11944","Suffolk","Metropolitan Area Regional Office - Long Island","631-477-2110","http://www.sansimeonbythesound.org/","05/20/2020","0","0","ADHCPSLOTSAV","30","30","5","41.100346","-72.388855"
"892","San Simeon By the Sound Center for Nursing&Rehabilitation","5127302N","61700 Route 48, PO Box 2122","Greenport","NY","11944","Suffolk","Metropolitan Area Regional Office - Long Island","631-477-2110","http://www.sansimeonbythesound.org/","05/20/2020","0","0","NHBEDSAV","120","18","4","41.100346","-72.388855"
"899","Waters Edge Rehab & Nursing Center at Port Jefferson","5149304N","150 Dark Hollow Road","Port Jefferson","NY","11777","Suffolk","Metropolitan Area Regional Office - Long Island","631-473-5400","http://watersedgeatportjeff.com/","05/06/2020","2","2","NHBEDSAV","120","35","5","40.934849","-73.071465"
"908","Woodhaven Nursing Home","5151323N","1360 Route 112","Port Jefferson Station","NY","11776","Suffolk","Metropolitan Area Regional Office - Long Island","631-473-7100","http://www.suffolkassistedliving.com/woodhaven_nursing.php","05/20/2020","0","0","NHBEDSAV","143","0","0","40.915970","-73.034683"
"909","Surge Rehabilitation and Nursing LLC","5151325N","49 Oakcrest Avenue","Middle Island","NY","11953","Suffolk","Metropolitan Area Regional Office - Long Island","631-924-8820","https://surgerehab.com/","05/20/2020","0","0","NHBEDSAV","149","31","5","40.891926","-72.967880"
"910","Oasis Rehabilitation and Nursing, LLC","5151322N","6 Frowein Road","Center Moriches","NY","11934","Suffolk","Metropolitan Area Regional Office - Long Island","631-878-4400","http://www.suffolkassistedliving.com/cedar_lodge.php","05/20/2020","0","0","NHBEDSAV","100","29","5","40.808712","-72.777634"
"912","Quantum Rehabilitation and Nursing LLC","5151324N","63 Oakcrest Ave","Middle Island","NY","11953","Suffolk","Metropolitan Area Regional Office - Long Island","631-924-8830","https://quantumrehabandnursing.com/","05/13/2020","1","1","NHBEDSAV","120","27","5","40.891804","-72.967857"
"917","Hilaire Rehab & Nursing","5153310N","9 Hilaire Drive","Huntington","NY","11743","Suffolk","Metropolitan Area Regional Office - Long Island","631-427-0254","https://hilairerehabandnursing.com/","05/20/2020","0","0","NHBEDSAV","76","20","5","40.867847","-73.410774"
"919","Apex Rehabilitation & Care Center","5153311N","78 Birchwood Drive","Huntington Station","NY","11746","Suffolk","Metropolitan Area Regional Office - Long Island","631-423-3200","https://apexrehabcare.com/","05/20/2020","0","0","PEDVENTCAP","16",".","1","40.827171","-73.393616"
"919","Apex Rehabilitation & Care Center","5153311N","78 Birchwood Drive","Huntington Station","NY","11746","Suffolk","Metropolitan Area Regional Office - Long Island","631-423-3200","https://apexrehabcare.com/","05/20/2020","0","0","NHBEDSAV","195","59","5","40.827171","-73.393616"
"919","Apex Rehabilitation & Care Center","5153311N","78 Birchwood Drive","Huntington Station","NY","11746","Suffolk","Metropolitan Area Regional Office - Long Island","631-423-3200","https://apexrehabcare.com/","05/20/2020","0","0","DIALYSISDEN","4",".","1","40.827171","-73.393616"
"920","Carillon Nursing and Rehabilitation Center","5153306N","830 Park Avenue","Huntington","NY","11743","Suffolk","Metropolitan Area Regional Office - Long Island","631-271-5800","http://www.carillonnursing.com/","05/13/2020","1","1","DIALYSISDEN","8",".","1","40.855377","-73.389320"
"920","Carillon Nursing and Rehabilitation Center","5153306N","830 Park Avenue","Huntington","NY","11743","Suffolk","Metropolitan Area Regional Office - Long Island","631-271-5800","http://www.carillonnursing.com/","05/13/2020","1","1","NHBEDSAV","315","93","5","40.855377","-73.389320"
"920","Carillon Nursing and Rehabilitation Center","5153306N","830 Park Avenue","Huntington","NY","11743","Suffolk","Metropolitan Area Regional Office - Long Island","631-271-5800","http://www.carillonnursing.com/","05/13/2020","1","1","ADHCPSLOTSAV","60","60","5","40.855377","-73.389320"
"931","Sunrise Manor Center for Nursing and Rehabilitation","5154312N","1325 Brentwood Road","Bay Shore","NY","11706","Suffolk","Metropolitan Area Regional Office - Long Island","631-665-4960","https://www.sunrisemanorrehab.com/","05/20/2020","0","0","NHBEDSAV","84","24","5","40.740219","-73.239174"
"932","Ross Center for Nursing and Rehabilitation","5154326N","839 Suffolk Avenue","Brentwood","NY","11717","Suffolk","Metropolitan Area Regional Office - Long Island","631-273-4700","http://www.rosshealthcare.com/","05/20/2020","0","0","NHBEDSAV","120","24","5","40.782433","-73.241150"
"934","Momentum at South Bay for Rehabilitation and Nursing","5154324N","340 East Montauk Highway","East Islip","NY","11730","Suffolk","Metropolitan Area Regional Office - Long Island","631-581-6400","http://www.rehabmomentum.com/","05/20/2020","0","0","NHBEDSAV","160","36","5","40.734638","-73.174622"
"935","Our Lady of Consolation Nursing and Rehabilitative Care Center","5154319N","111 Beach Drive","West Islip","NY","11795","Suffolk","Metropolitan Area Regional Office - Long Island","631-587-1600","http://olc.chsli.org/","05/20/2020","0","0","NHBEDSAV","345","91","5","40.690891","-73.292473"
"941","Acadia Center for Nursing and Rehabilitation","5155301N","1146 Woodcrest Avenue","Riverhead","NY","11901","Suffolk","Metropolitan Area Regional Office - Long Island","631-727-7744","https://acadiacenter.com/","05/06/2020","2","2","NHBEDSAV","181","70","5","40.930679","-72.684074"
"949","Brookside Multicare Nursing Center","5157318N","7 Route 25A","Smithtown","NY","11787","Suffolk","Metropolitan Area Regional Office - Long Island","631-724-2200","https://www.brooksidemulticare.com/","05/20/2020","0","0","NHBEDSAV","353","35","5","40.859619","-73.213394"
"949","Brookside Multicare Nursing Center","5157318N","7 Route 25A","Smithtown","NY","11787","Suffolk","Metropolitan Area Regional Office - Long Island","631-724-2200","https://www.brooksidemulticare.com/","05/20/2020","0","0","PEDVENTCAP","17","17","4","40.859619","-73.213394"
"949","Brookside Multicare Nursing Center","5157318N","7 Route 25A","Smithtown","NY","11787","Suffolk","Metropolitan Area Regional Office - Long Island","631-724-2200","https://www.brooksidemulticare.com/","05/20/2020","0","0","PEDBEDSAV","36","36","5","40.859619","-73.213394"
