Measurement Year,Measurement Period,Program Type,Plan Name,Plan ID,CG Area,CG Domain,Domain Rating,Measure Name,Measure Category,Measure Type,Region,Critical Value,Average of Critical Values,Domain Score,Average of Domain Scores,Standard Deviation of Domain Scores,Total Stars,Average of Total Stars,Standard Deviation of Total Stars,Member Services Phone Numbers,Web Sites
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,-1,-0.05,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.04,-0.1,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,ADL Stable or Improved,5,ADL Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,6.2,0.1,4.33,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,1.98,-0.62,4.13,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Shortness of Breath Stable or Improved,4,Shortness of Breath Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,4.11,-0.34,4.81,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,3.25,0.11,3.8,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Overall,Overall,4,Overall,Overall,Overall,Long Island,,,,,,,,,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Long Island,1.69,1.69,0.54,0.23,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Patient Safety,4,No falls with Injury,Quality,Prevalence,Long Island,3.29,3.29,2.24,-0.56,3.79,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,Long Island,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,Long Island,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Influenza Vaccination,Quality,Prevalence,Long Island,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Hearing Exam,Quality,Prevalence,Long Island,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Mammogram,Quality,Prevalence,Long Island,3.25,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Pneumococcal Vaccination,Quality,Prevalence,Long Island,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Quality of Life,Quality of Life,3,Not Lonely or Not Distressed,Quality,Prevalence,Long Island,3.29,2.49,1.13,-0.51,3.27,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Quality of Life,Quality of Life,3,Involved in Decisions,Satisfaction,Prevalence,Long Island,1.69,2.49,1.13,-0.51,3.27,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Care Manager,3,Rating of Care Manager,Satisfaction,Prevalence,Long Island,1.69,1.69,-0.06,0.01,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Health Plan,4,Rating of Health Plan,Satisfaction,Prevalence,Long Island,1.69,1.69,0.87,-0.04,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Long Island,1.69,1.69,-1,-0.05,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,Long Island,1.69,1.69,0.04,-0.1,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,ADL Stable or Improved,5,ADL Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,6.2,0.1,4.33,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,1.98,-0.62,4.13,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Shortness of Breath Stable or Improved,4,Shortness of Breath Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,4.11,-0.34,4.81,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,3.25,0.11,3.8,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Overall,Overall,4,Overall,Overall,Overall,New York City,,,,,,,,,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,1.69,0.54,0.23,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Patient Safety,4,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,2.24,-0.56,3.79,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,New York City,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,New York City,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Influenza Vaccination,Quality,Prevalence,New York City,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Hearing Exam,Quality,Prevalence,New York City,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Mammogram,Quality,Prevalence,New York City,3.25,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Preventive Care,Prevention,2,Pneumococcal Vaccination,Quality,Prevalence,New York City,3.29,3.29,-4.83,-1.03,4.31,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Quality of Life,Quality of Life,3,Not Lonely or Not Distressed,Quality,Prevalence,New York City,3.29,2.49,1.13,-0.51,3.27,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Quality of Life,Quality of Life,3,Involved in Decisions,Satisfaction,Prevalence,New York City,1.69,2.49,1.13,-0.51,3.27,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Care Manager,3,Rating of Care Manager,Satisfaction,Prevalence,New York City,1.69,1.69,-0.06,0.01,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Health Plan,4,Rating of Health Plan,Satisfaction,Prevalence,New York City,1.69,1.69,0.87,-0.04,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,New York City,1.69,1.69,-1,-0.05,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,New York City,1.69,1.69,0.04,-0.1,1,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,ADL Stable or Improved,5,ADL Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,6.2,0.1,4.33,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,1.98,-0.62,4.13,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Shortness of Breath Stable or Improved,4,Shortness of Breath Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,4.11,-0.34,4.81,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,MAP,Elderplan,3173113,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,3.25,0.11,3.8,41,36,5.26,1-866-360-1934,www.elderplan.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Overall,Overall,5,Overall,Overall,Overall,Hudson Valley,,,,,,,,,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Hudson Valley,1.69,1.69,0.26,0.23,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Patient Safety,5,No falls with Injury,Quality,Prevalence,Hudson Valley,3.29,3.29,4.38,-0.56,3.79,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Influenza Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Hearing Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Mammogram,Quality,Prevalence,Hudson Valley,3.25,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Pneumococcal Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Quality of Life,Quality of Life,5,Not Lonely or Not Distressed,Quality,Prevalence,Hudson Valley,3.29,2.49,3.84,-0.51,3.27,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Quality of Life,Quality of Life,5,Involved in Decisions,Satisfaction,Prevalence,Hudson Valley,1.69,2.49,3.84,-0.51,3.27,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Care Manager,4,Rating of Care Manager,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.99,0.01,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Health Plan,4,Rating of Health Plan,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.5,-0.04,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Regular Visiting Nurse,5,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,1.45,-0.05,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.22,-0.1,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,ADL Stable or Improved,5,ADL Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,9.88,0.1,4.33,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Pain Intensity Stable or Improved,5,Pain Intensity Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,5.8,-0.62,4.13,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Shortness of Breath Stable or Improved,5,Shortness of Breath Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,9.88,-0.34,4.81,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Urinary Continence Stable or Improved,5,Urinary Continence Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,9.88,0.11,3.8,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Overall,Overall,5,Overall,Overall,Overall,Long Island,,,,,,,,,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Long Island,1.69,1.69,0.26,0.23,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Patient Safety,5,No falls with Injury,Quality,Prevalence,Long Island,3.29,3.29,4.38,-0.56,3.79,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,Long Island,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,Long Island,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Influenza Vaccination,Quality,Prevalence,Long Island,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Hearing Exam,Quality,Prevalence,Long Island,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Mammogram,Quality,Prevalence,Long Island,3.25,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Pneumococcal Vaccination,Quality,Prevalence,Long Island,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Quality of Life,Quality of Life,5,Not Lonely or Not Distressed,Quality,Prevalence,Long Island,3.29,2.49,3.84,-0.51,3.27,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Quality of Life,Quality of Life,5,Involved in Decisions,Satisfaction,Prevalence,Long Island,1.69,2.49,3.84,-0.51,3.27,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Care Manager,4,Rating of Care Manager,Satisfaction,Prevalence,Long Island,1.69,1.69,0.99,0.01,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Health Plan,4,Rating of Health Plan,Satisfaction,Prevalence,Long Island,1.69,1.69,0.5,-0.04,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Rating of Regular Visiting Nurse,5,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Long Island,1.69,1.69,1.45,-0.05,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,Long Island,1.69,1.69,0.22,-0.1,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,ADL Stable or Improved,5,ADL Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,9.88,0.1,4.33,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Pain Intensity Stable or Improved,5,Pain Intensity Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,5.8,-0.62,4.13,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Shortness of Breath Stable or Improved,5,Shortness of Breath Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,9.88,-0.34,4.81,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Stability or Improvement,Urinary Continence Stable or Improved,5,Urinary Continence Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,9.88,0.11,3.8,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Overall,Overall,5,Overall,Overall,Overall,New York City,,,,,,,,,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,1.69,0.26,0.23,1,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Patient Safety,5,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,4.38,-0.56,3.79,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,New York City,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
2018,2018 January - June,PARTIAL,Elderplan dba Homefirst,3253707,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,New York City,3.29,3.29,-5.49,-1.03,4.31,51,36,5.26,1-866-386-4177,www.homefirst.org
